Aug01,7,134,6
Jul01,18,615,20
Jul02,28,759,23
Jul03,27,755,8
Jul04,32,944,8
Jul05,22,748,9
Jul06,14,580,4
Jul07,24,616,10
Jul08,21,647,12
Jul09,22,926,6
Jul10,31,753,14
Jul11,18,756,9
Jul12,27,711,6
Jul13,29,598,6
Jul14,19,645,11
Jul15,19,543,7
Jul16,21,628,7
Jul17,31,757,11
Jul18,34,791,10
Jul19,29,772,17
Jul20,24,651,11
Jul21,31,775,13
Jul22,39,753,23
Jul23,26,704,14
Jul24,19,792,9
Jul25,20,766,8
Jul26,30,694,13
Jul27,19,642,4
Jul28,12,542,5
Jul29,17,633,8
Jul30,20,601,7
Jul31,25,632,9
